ShareID,PostID,UserID,Timestamp
"SHARE-9506","81216","2025","2025-08-18 00:12:06"
"SHARE-9507","81217","2748","2024-04-23 02:05:01"
"SHARE-9508","81223","2844","2025-10-12 19:17:13"
"SHARE-9509","81223","2145","2025-10-14 19:17:13"
"SHARE-9510","81230","2420","2024-05-15 22:50:53"
"SHARE-9511","81243","1039","2024-07-22 05:55:05"
"SHARE-9512","81243","2167","2024-07-20 05:55:05"
"SHARE-9513","81243","2682","2024-07-22 05:55:05"
"SHARE-9514","81249","1146","2024-09-20 18:13:33"
"SHARE-9515","81249","2752","2024-09-23 18:13:33"
"SHARE-9516","81249","2737","2024-09-19 18:13:33"
"SHARE-9517","81249","1934","2024-09-19 18:13:33"
"SHARE-9518","81251","2706","2024-07-02 15:21:36"
"SHARE-9519","81251","1418","2024-07-03 15:21:36"
"SHARE-9520","81263","1548","2024-06-14 08:20:41"
"SHARE-9521","81263","1083","2024-06-15 08:20:41"
"SHARE-9522","81263","2265","2024-06-11 08:20:41"
"SHARE-9523","81263","2951","2024-06-14 08:20:41"
"SHARE-9524","81263","1998","2024-06-12 08:20:41"
"SHARE-9525","81274","2625","2025-01-23 17:34:29"
"SHARE-9526","81304","2062","2025-10-21 12:17:59"
"SHARE-9527","81304","2192","2025-10-18 12:17:59"
"SHARE-9528","81304","2334","2025-10-22 12:17:59"
"SHARE-9529","81304","3000","2025-10-20 12:17:59"
"SHARE-9530","81309","1635","2025-11-01 14:23:18"
"SHARE-9531","81309","2926","2025-11-02 15:23:18"
"SHARE-9532","81309","1704","2025-10-30 14:23:18"
"SHARE-9533","81317","2255","2024-01-29 14:01:17"
"SHARE-9534","81317","2933","2024-01-29 14:01:17"
"SHARE-9535","81323","1946","2024-07-29 08:57:36"
"SHARE-9536","81323","2588","2024-07-29 08:57:36"
"SHARE-9537","81324","2917","2025-10-04 01:17:00"
"SHARE-9538","81324","2668","2025-09-30 01:17:00"
"SHARE-9539","81350","1523","2025-04-14 17:32:54"
"SHARE-9540","81350","1900","2025-04-13 17:32:54"
"SHARE-9541","81351","1328","2025-02-04 21:09:55"
"SHARE-9542","81351","1285","2025-02-02 21:09:55"
"SHARE-9543","81351","2823","2025-02-01 21:09:55"
"SHARE-9544","81356","2781","2025-02-17 12:39:43"
"SHARE-9545","81356","1171","2025-02-15 12:39:43"
"SHARE-9546","81356","2478","2025-02-17 12:39:43"
"SHARE-9547","81356","1397","2025-02-17 12:39:43"
"SHARE-9548","81356","2306","2025-02-16 12:39:43"
"SHARE-9549","81374","1117","2025-10-16 16:44:06"
"SHARE-9550","81374","2552","2025-10-16 16:44:06"
"SHARE-9551","81382","1425","2025-08-20 03:01:42"
"SHARE-9552","81382","2249","2025-08-24 03:01:42"
"SHARE-9553","81382","1678","2025-08-20 03:01:42"
"SHARE-9554","81384","1173","2025-05-20 12:31:56"
"SHARE-9555","81384","2744","2025-05-19 12:31:56"
"SHARE-9556","81384","1852","2025-05-21 12:31:56"
"SHARE-9557","81384","1159","2025-05-21 12:31:56"
"SHARE-9558","81384","1303","2025-05-18 12:31:56"
"SHARE-9559","81388","1704","2024-05-26 15:43:35"
"SHARE-9560","81388","2506","2024-05-27 15:43:35"
"SHARE-9561","81408","1795","2024-04-05 01:10:46"
"SHARE-9562","81408","2356","2024-04-06 01:10:46"
"SHARE-9563","81408","1493","2024-04-05 01:10:46"
"SHARE-9564","81418","2581","2025-01-02 13:22:35"
"SHARE-9565","81418","1934","2025-01-04 13:22:35"
"SHARE-9566","81418","1514","2025-01-06 13:22:35"
"SHARE-9567","81436","1607","2024-05-09 14:22:14"
"SHARE-9568","81436","2504","2024-05-11 14:22:14"
"SHARE-9569","81436","2210","2024-05-10 14:22:14"
"SHARE-9570","81437","2643","2024-08-13 09:41:49"
"SHARE-9571","81437","1383","2024-08-13 09:41:49"
"SHARE-9572","81451","1744","2025-09-12 06:05:16"
"SHARE-9573","81451","1766","2025-09-09 06:05:16"
"SHARE-9574","81451","2194","2025-09-10 06:05:16"
"SHARE-9575","81486","1983","2025-01-22 13:53:26"
"SHARE-9576","81486","1066","2025-01-18 13:53:26"
"SHARE-9577","81486","1649","2025-01-20 13:53:26"
"SHARE-9578","81486","1149","2025-01-20 13:53:26"
"SHARE-9579","81488","1733","2025-10-31 04:44:16"
"SHARE-9580","81488","1514","2025-11-01 04:44:16"
"SHARE-9581","81488","2687","2025-11-03 05:44:16"
"SHARE-9582","81489","1580","2024-01-29 17:04:15"
"SHARE-9583","81489","2440","2024-01-25 17:04:15"
"SHARE-9584","81513","1678","2025-05-13 13:01:07"
"SHARE-9585","81518","1772","2025-09-02 13:26:01"
"SHARE-9586","81518","1421","2025-09-06 13:26:01"
"SHARE-9587","81518","2849","2025-09-03 13:26:01"
"SHARE-9588","81518","2649","2025-09-04 13:26:01"
"SHARE-9589","81519","2332","2025-08-06 00:48:25"
"SHARE-9590","81519","1231","2025-08-07 00:48:25"
"SHARE-9591","81550","2181","2025-06-14 07:16:30"
"SHARE-9592","81550","1960","2025-06-17 07:16:30"
"SHARE-9593","81550","2409","2025-06-15 07:16:30"
"SHARE-9594","81550","1723","2025-06-13 07:16:30"
"SHARE-9595","81550","2936","2025-06-14 07:16:30"
"SHARE-9596","81554","1377","2024-09-05 03:50:56"
"SHARE-9597","81554","2739","2024-09-03 03:50:56"
"SHARE-9598","81554","2679","2024-09-04 03:50:56"
"SHARE-9599","81554","2575","2024-09-05 03:50:56"
"SHARE-9600","81554","2081","2024-09-05 03:50:56"
"SHARE-9601","81560","1380","2025-04-17 13:03:18"
"SHARE-9602","81560","2540","2025-04-19 13:03:18"
"SHARE-9603","81569","2663","2024-09-12 21:45:13"
"SHARE-9604","81570","2803","2025-06-26 19:04:33"
"SHARE-9605","81570","1332","2025-06-25 19:04:33"
"SHARE-9606","81590","1010","2025-06-06 08:15:50"
"SHARE-9607","81590","2413","2025-06-05 08:15:50"
"SHARE-9608","81590","1656","2025-06-08 08:15:50"
"SHARE-9609","81590","1485","2025-06-07 08:15:50"
"SHARE-9610","81590","2858","2025-06-06 08:15:50"
"SHARE-9611","81605","1311","2025-08-15 02:08:40"
"SHARE-9612","81605","1800","2025-08-16 02:08:40"
"SHARE-9613","81605","1121","2025-08-17 02:08:40"
"SHARE-9614","81605","2963","2025-08-15 02:08:40"
"SHARE-9615","81605","1216","2025-08-15 02:08:40"
"SHARE-9616","81626","2284","2024-06-21 21:17:21"
"SHARE-9617","81626","1355","2024-06-18 21:17:21"
"SHARE-9618","81626","2368","2024-06-20 21:17:21"
"SHARE-9619","81626","1284","2024-06-20 21:17:21"
"SHARE-9620","81626","2693","2024-06-19 21:17:21"
"SHARE-9621","81648","1248","2024-10-06 22:39:44"
"SHARE-9622","81648","1780","2024-10-06 22:39:44"
"SHARE-9623","81650","1140","2024-09-23 01:55:35"
"SHARE-9624","81650","2995","2024-09-23 01:55:35"
"SHARE-9625","81651","1492","2025-03-02 21:30:33"
"SHARE-9626","81651","2179","2025-02-26 21:30:33"
"SHARE-9627","81661","1208","2024-09-09 10:34:45"
"SHARE-9628","81680","2243","2025-01-22 14:27:05"
"SHARE-9629","81680","1425","2025-01-20 14:27:05"
"SHARE-9630","81686","2405","2025-10-18 22:28:40"
"SHARE-9631","81686","1794","2025-10-15 22:28:40"
"SHARE-9632","81686","1804","2025-10-17 22:28:40"
"SHARE-9633","81686","2348","2025-10-16 22:28:40"
"SHARE-9634","81686","1796","2025-10-19 22:28:40"
"SHARE-9635","81687","2385","2024-07-17 00:52:27"
"SHARE-9636","81687","1175","2024-07-17 00:52:27"
"SHARE-9637","81687","1524","2024-07-15 00:52:27"
"SHARE-9638","81687","1301","2024-07-15 00:52:27"
"SHARE-9639","81687","2733","2024-07-17 00:52:27"
"SHARE-9640","81708","1936","2025-01-23 09:37:27"
"SHARE-9641","81713","2006","2025-10-19 22:27:43"
"SHARE-9642","81713","1124","2025-10-21 22:27:43"
"SHARE-9643","81713","1417","2025-10-19 22:27:43"
"SHARE-9644","81713","1235","2025-10-20 22:27:43"
"SHARE-9645","81716","1484","2024-12-14 14:11:39"
"SHARE-9646","81716","2009","2024-12-15 14:11:39"
"SHARE-9647","81719","1604","2024-09-25 05:40:29"
"SHARE-9648","81719","1472","2024-09-28 05:40:29"
"SHARE-9649","81719","2902","2024-09-27 05:40:29"
"SHARE-9650","81734","2856","2024-07-08 02:55:55"
"SHARE-9651","81734","2857","2024-07-10 02:55:55"
"SHARE-9652","81734","1728","2024-07-12 02:55:55"
"SHARE-9653","81734","1728","2024-07-12 02:55:55"
"SHARE-9654","81742","1242","2024-06-19 17:51:32"
"SHARE-9655","81742","2813","2024-06-19 17:51:32"
"SHARE-9656","81742","1756","2024-06-19 17:51:32"
"SHARE-9657","81746","1920","2024-02-26 13:47:03"
"SHARE-9658","81746","2659","2024-02-24 13:47:03"
"SHARE-9659","81746","1225","2024-02-23 13:47:03"
"SHARE-9660","81746","1545","2024-02-22 13:47:03"
"SHARE-9661","81747","2299","2025-06-23 17:30:18"
"SHARE-9662","81747","1527","2025-06-22 17:30:18"
"SHARE-9663","81747","2698","2025-06-22 17:30:18"
"SHARE-9664","81747","2770","2025-06-22 17:30:18"
"SHARE-9665","81754","1983","2025-05-05 05:21:37"
"SHARE-9666","81754","2055","2025-05-07 05:21:37"
"SHARE-9667","81754","1920","2025-05-03 05:21:37"
"SHARE-9668","81754","2542","2025-05-07 05:21:37"
"SHARE-9669","81763","1700","2025-11-12 05:50:03"
"SHARE-9670","81763","1825","2025-11-12 05:50:03"
"SHARE-9671","81763","1366","2025-11-12 05:50:03"
"SHARE-9672","81763","2345","2025-11-12 05:50:03"
"SHARE-9673","81765","1567","2024-07-14 13:39:32"
"SHARE-9674","81768","1743","2024-10-31 02:09:34"
"SHARE-9675","81768","2961","2024-11-02 02:09:34"
"SHARE-9676","81768","1813","2024-11-03 02:09:34"
"SHARE-9677","81768","1779","2024-11-01 02:09:34"
"SHARE-9678","81768","1895","2024-10-31 02:09:34"
"SHARE-9679","81777","2055","2025-04-22 02:19:46"
"SHARE-9680","81794","2035","2025-03-15 19:08:59"
"SHARE-9681","81794","1836","2025-03-16 19:08:59"
"SHARE-9682","81796","1126","2025-10-01 17:28:22"
"SHARE-9683","81796","2485","2025-10-01 17:28:22"
"SHARE-9684","81796","2449","2025-09-30 17:28:22"
"SHARE-9685","81803","1489","2024-12-13 10:36:42"
"SHARE-9686","81803","1075","2024-12-12 10:36:42"
"SHARE-9687","81803","1921","2024-12-16 10:36:42"
"SHARE-9688","81803","2326","2024-12-16 10:36:42"
"SHARE-9689","81803","1723","2024-12-13 10:36:42"
"SHARE-9690","81816","2757","2024-01-22 03:04:34"
"SHARE-9691","81816","2850","2024-01-25 03:04:34"
"SHARE-9692","81816","2619","2024-01-23 03:04:34"
"SHARE-9693","81816","2089","2024-01-25 03:04:34"
"SHARE-9694","81816","1373","2024-01-23 03:04:34"
"SHARE-9695","81821","1213","2025-06-18 21:36:09"
"SHARE-9696","81821","2833","2025-06-21 21:36:09"
"SHARE-9697","81821","1553","2025-06-18 21:36:09"
"SHARE-9698","81831","2725","2024-01-19 03:58:52"
"SHARE-9699","81831","2945","2024-01-19 03:58:52"
"SHARE-9700","81831","2651","2024-01-21 03:58:52"
"SHARE-9701","81831","2036","2024-01-22 03:58:52"
"SHARE-9702","81847","1736","2024-06-28 00:05:47"
"SHARE-9703","81847","2653","2024-06-28 00:05:47"
"SHARE-9704","81847","2603","2024-06-25 00:05:47"
"SHARE-9705","81847","2158","2024-06-28 00:05:47"
"SHARE-9706","81871","1271","2024-11-21 23:02:24"
"SHARE-9707","81871","1660","2024-11-21 23:02:24"
"SHARE-9708","81871","1713","2024-11-21 23:02:24"
"SHARE-9709","81871","1428","2024-11-22 23:02:24"
"SHARE-9710","81871","2243","2024-11-24 23:02:24"
"SHARE-9711","81873","1562","2025-07-20 18:00:44"
"SHARE-9712","81877","1990","2024-12-25 16:29:06"
"SHARE-9713","81877","2861","2024-12-26 16:29:06"
"SHARE-9714","81877","2805","2024-12-27 16:29:06"
"SHARE-9715","81877","1719","2024-12-28 16:29:06"
"SHARE-9716","81877","1017","2024-12-29 16:29:06"
"SHARE-9717","81904","2099","2024-05-16 19:07:09"
"SHARE-9718","81904","2655","2024-05-18 19:07:09"
"SHARE-9719","81904","1300","2024-05-14 19:07:09"
"SHARE-9720","81913","1669","2024-07-03 13:25:42"
"SHARE-9721","81913","2266","2024-07-02 13:25:42"
"SHARE-9722","81913","1762","2024-06-29 13:25:42"
"SHARE-9723","81913","2381","2024-07-01 13:25:42"
"SHARE-9724","81920","2776","2024-10-26 06:49:53"
"SHARE-9725","81920","2665","2024-10-26 06:49:53"
"SHARE-9726","81923","1195","2024-04-24 22:00:55"
"SHARE-9727","81923","1694","2024-04-25 22:00:55"
"SHARE-9728","81923","1215","2024-04-24 22:00:55"
"SHARE-9729","81927","2553","2025-01-26 08:47:03"
"SHARE-9730","81927","1019","2025-01-24 08:47:03"
"SHARE-9731","81931","1398","2025-01-23 13:46:10"
"SHARE-9732","81932","1091","2025-10-15 20:00:16"
"SHARE-9733","81932","1810","2025-10-16 20:00:16"
"SHARE-9734","81932","1818","2025-10-18 20:00:16"
"SHARE-9735","81932","1485","2025-10-19 20:00:16"
"SHARE-9736","81937","1782","2024-02-16 23:45:37"
"SHARE-9737","81937","2443","2024-02-16 23:45:37"
"SHARE-9738","81937","1782","2024-02-17 23:45:37"
"SHARE-9739","81937","2584","2024-02-18 23:45:37"
"SHARE-9740","81937","1264","2024-02-17 23:45:37"
"SHARE-9741","81945","1567","2024-05-01 08:10:15"
"SHARE-9742","81945","1654","2024-05-02 08:10:15"
"SHARE-9743","81945","2973","2024-05-03 08:10:15"
"SHARE-9744","81945","2629","2024-05-05 08:10:15"
"SHARE-9745","81952","2367","2025-06-01 09:30:44"
"SHARE-9746","81952","1551","2025-06-01 09:30:44"
"SHARE-9747","81955","2348","2025-06-11 01:58:05"
"SHARE-9748","81955","2617","2025-06-13 01:58:05"
"SHARE-9749","81963","1107","2024-11-13 16:14:38"
"SHARE-9750","81963","1523","2024-11-12 16:14:38"
"SHARE-9751","81973","2184","2025-05-09 06:05:02"
"SHARE-9752","81973","1579","2025-05-09 06:05:02"
"SHARE-9753","81973","2054","2025-05-13 06:05:02"
"SHARE-9754","81989","1119","2024-10-02 02:41:05"
"SHARE-9755","81989","2593","2024-10-05 02:41:05"
"SHARE-9756","81989","2664","2024-10-02 02:41:05"
"SHARE-9757","81989","1046","2024-10-05 02:41:05"
"SHARE-9758","81989","1520","2024-10-02 02:41:05"
"SHARE-9759","81993","2813","2025-01-28 10:44:14"
"SHARE-9760","81993","2015","2025-01-28 10:44:14"
"SHARE-9761","81993","1267","2025-01-26 10:44:14"
"SHARE-9762","81993","2845","2025-01-25 10:44:14"
"SHARE-9763","81993","2704","2025-01-29 10:44:14"
"SHARE-9764","81997","2284","2025-06-28 21:29:39"
"SHARE-9765","81997","1194","2025-07-02 21:29:39"
"SHARE-9766","81997","1781","2025-06-29 21:29:39"
"SHARE-9767","81998","2071","2024-12-05 19:09:27"
"SHARE-9768","81998","1025","2024-12-05 19:09:27"
"SHARE-9769","81998","2774","2024-12-03 19:09:27"
"SHARE-9770","81998","1361","2024-12-02 19:09:27"
"SHARE-9771","81998","1262","2024-12-02 19:09:27"
"SHARE-9772","81999","2979","2024-06-19 13:44:22"
"SHARE-9773","81999","1118","2024-06-21 13:44:22"
"SHARE-9774","81999","1203","2024-06-18 13:44:22"
"SHARE-9775","82001","1637","2025-03-02 00:59:28"
"SHARE-9776","82001","1612","2025-03-04 00:59:28"
"SHARE-9777","82007","1909","2025-02-07 22:41:15"
"SHARE-9778","82008","2303","2025-07-18 21:58:24"
"SHARE-9779","82008","1639","2025-07-19 21:58:24"
"SHARE-9780","82038","1618","2024-01-14 22:01:29"
"SHARE-9781","82038","1674","2024-01-16 22:01:29"
"SHARE-9782","82038","2084","2024-01-13 22:01:29"
"SHARE-9783","82046","2334","2024-12-15 13:45:01"
"SHARE-9784","82046","1644","2024-12-17 13:45:01"
"SHARE-9785","82046","1818","2024-12-16 13:45:01"
"SHARE-9786","82046","2960","2024-12-16 13:45:01"
"SHARE-9787","82046","2605","2024-12-17 13:45:01"
"SHARE-9788","82051","1850","2024-12-12 05:10:55"
"SHARE-9789","82060","1738","2024-06-28 08:57:08"
"SHARE-9790","82060","1481","2024-06-29 08:57:08"
"SHARE-9791","82061","2148","2025-01-30 06:57:17"
"SHARE-9792","82061","1133","2025-02-02 06:57:17"
"SHARE-9793","82061","1181","2025-02-03 06:57:17"
"SHARE-9794","82062","1095","2024-10-24 01:15:18"
"SHARE-9795","82062","2317","2024-10-25 01:15:18"
"SHARE-9796","82062","1705","2024-10-24 01:15:18"
"SHARE-9797","82067","2689","2024-05-13 06:30:36"
"SHARE-9798","82067","1947","2024-05-13 06:30:36"
"SHARE-9799","82067","1089","2024-05-13 06:30:36"
"SHARE-9800","82067","1912","2024-05-13 06:30:36"
"SHARE-9801","82072","2009","2025-09-09 07:30:20"
"SHARE-9802","82072","1464","2025-09-11 07:30:20"
"SHARE-9803","82072","2327","2025-09-09 07:30:20"
"SHARE-9804","82096","1684","2025-10-01 08:13:15"
"SHARE-9805","82096","1569","2025-09-30 08:13:15"
"SHARE-9806","82096","2530","2025-09-30 08:13:15"
"SHARE-9807","82096","1842","2025-10-02 08:13:15"
"SHARE-9808","82096","1445","2025-09-30 08:13:15"
"SHARE-9809","82106","1090","2024-09-13 08:03:31"
"SHARE-9810","82106","2622","2024-09-11 08:03:31"
"SHARE-9811","82106","2182","2024-09-12 08:03:31"
"SHARE-9812","82114","2473","2024-10-10 09:22:06"
"SHARE-9813","82114","1712","2024-10-12 09:22:06"
"SHARE-9814","82114","2853","2024-10-12 09:22:06"
"SHARE-9815","82114","2575","2024-10-14 09:22:06"
"SHARE-9816","82139","2292","2024-11-14 09:11:45"
"SHARE-9817","82139","1226","2024-11-16 09:11:45"
"SHARE-9818","82140","2098","2025-10-28 22:23:51"
"SHARE-9819","82140","2000","2025-10-29 22:23:51"
"SHARE-9820","82140","2452","2025-10-30 22:23:51"
"SHARE-9821","82144","2985","2024-07-28 17:07:34"
"SHARE-9822","82144","1645","2024-07-31 17:07:34"
"SHARE-9823","82144","1997","2024-07-30 17:07:34"
"SHARE-9824","82148","1429","2024-10-16 12:19:31"
"SHARE-9825","82148","1579","2024-10-15 12:19:31"
"SHARE-9826","82148","2753","2024-10-16 12:19:31"
"SHARE-9827","82148","1124","2024-10-16 12:19:31"
"SHARE-9828","82156","1620","2024-09-09 00:08:36"
"SHARE-9829","82156","1358","2024-09-08 00:08:36"
"SHARE-9830","82156","2772","2024-09-07 00:08:36"
"SHARE-9831","82178","2911","2024-09-09 11:56:30"
"SHARE-9832","82178","1567","2024-09-11 11:56:30"
"SHARE-9833","82178","2833","2024-09-09 11:56:30"
"SHARE-9834","82178","1213","2024-09-10 11:56:30"
"SHARE-9835","82178","1027","2024-09-10 11:56:30"
"SHARE-9836","82179","1745","2024-02-16 05:00:27"
"SHARE-9837","82179","1847","2024-02-20 05:00:27"
"SHARE-9838","82179","1738","2024-02-16 05:00:27"
"SHARE-9839","82182","1631","2024-11-01 17:03:56"
"SHARE-9840","82192","1299","2024-08-10 03:08:34"
"SHARE-9841","82192","1619","2024-08-10 03:08:34"
"SHARE-9842","82192","1373","2024-08-14 03:08:34"
"SHARE-9843","82192","2541","2024-08-11 03:08:34"
"SHARE-9844","82202","2211","2024-10-26 12:16:36"
"SHARE-9845","82202","1894","2024-10-23 12:16:36"
"SHARE-9846","82202","2214","2024-10-24 12:16:36"
"SHARE-9847","82202","2552","2024-10-25 12:16:36"
"SHARE-9848","82202","2530","2024-10-24 12:16:36"
"SHARE-9849","82207","2591","2024-07-25 19:42:29"
"SHARE-9850","82207","2465","2024-07-24 19:42:29"
"SHARE-9851","82207","1430","2024-07-24 19:42:29"
"SHARE-9852","82222","2371","2025-02-24 15:32:30"
"SHARE-9853","82223","1318","2024-06-13 09:38:57"
"SHARE-9854","82223","1251","2024-06-13 09:38:57"
"SHARE-9855","82241","2643","2024-12-03 23:52:27"
"SHARE-9856","82241","2575","2024-11-29 23:52:27"
"SHARE-9857","82241","1703","2024-12-02 23:52:27"
"SHARE-9858","82246","1961","2024-01-20 00:07:21"
"SHARE-9859","82246","1210","2024-01-19 00:07:21"
"SHARE-9860","82246","2606","2024-01-16 00:07:21"
"SHARE-9861","82246","2128","2024-01-17 00:07:21"
"SHARE-9862","82246","2234","2024-01-17 00:07:21"
"SHARE-9863","82250","2615","2025-10-18 12:33:12"
"SHARE-9864","82250","1694","2025-10-21 12:33:12"
"SHARE-9865","82259","1538","2025-02-11 23:50:18"
"SHARE-9866","82259","2012","2025-02-11 23:50:18"
"SHARE-9867","82259","1528","2025-02-11 23:50:18"
"SHARE-9868","82260","1904","2024-03-06 19:26:57"
"SHARE-9869","82260","1768","2024-03-04 19:26:57"
"SHARE-9870","82262","2214","2025-03-27 03:17:30"
"SHARE-9871","82262","2275","2025-03-27 03:17:30"
"SHARE-9872","82262","2012","2025-03-28 03:17:30"
"SHARE-9873","82265","2303","2025-02-02 21:19:02"
"SHARE-9874","82265","1853","2025-01-30 21:19:02"
"SHARE-9875","82265","1362","2025-02-02 21:19:02"
"SHARE-9876","82265","2789","2025-02-02 21:19:02"
"SHARE-9877","82279","1604","2024-02-12 19:40:50"
"SHARE-9878","82279","1837","2024-02-13 19:40:50"
"SHARE-9879","82279","2013","2024-02-13 19:40:50"
"SHARE-9880","82279","2723","2024-02-11 19:40:50"
"SHARE-9881","82286","2462","2024-06-28 11:28:25"
"SHARE-9882","82308","2276","2024-01-05 16:30:41"
"SHARE-9883","82308","2317","2024-01-03 16:30:41"
"SHARE-9884","82308","1121","2024-01-01 16:30:41"
"SHARE-9885","82308","2587","2024-01-05 16:30:41"
"SHARE-9886","82317","2069","2025-01-04 08:01:15"
"SHARE-9887","82317","1887","2025-01-04 08:01:15"
"SHARE-9888","82317","1425","2025-01-03 08:01:15"
"SHARE-9889","82317","1789","2025-01-06 08:01:15"
"SHARE-9890","82317","1110","2025-01-03 08:01:15"
"SHARE-9891","82338","1141","2024-11-23 07:48:46"
"SHARE-9892","82338","1192","2024-11-22 07:48:46"
"SHARE-9893","82338","2440","2024-11-22 07:48:46"
"SHARE-9894","82338","2577","2024-11-25 07:48:46"
"SHARE-9895","82338","2593","2024-11-25 07:48:46"
"SHARE-9896","82370","1413","2025-06-28 05:06:37"
"SHARE-9897","82370","2085","2025-06-29 05:06:37"
"SHARE-9898","82370","1363","2025-06-27 05:06:37"
"SHARE-9899","82370","1690","2025-06-28 05:06:37"
"SHARE-9900","82370","2414","2025-06-28 05:06:37"
"SHARE-9901","82382","2316","2024-08-16 08:13:49"
"SHARE-9902","82382","1333","2024-08-14 08:13:49"
"SHARE-9903","82386","1193","2024-05-27 08:14:17"
"SHARE-9904","82392","2189","2025-01-25 16:10:54"
"SHARE-9905","82392","1187","2025-01-24 16:10:54"
"SHARE-9906","82392","2176","2025-01-24 16:10:54"
"SHARE-9907","82407","1896","2024-06-23 06:05:51"
"SHARE-9908","82407","2851","2024-06-23 06:05:51"
"SHARE-9909","82407","2949","2024-06-26 06:05:51"
"SHARE-9910","82407","1494","2024-06-25 06:05:51"
"SHARE-9911","82407","1931","2024-06-23 06:05:51"
"SHARE-9912","82442","2588","2025-08-24 09:03:21"
"SHARE-9913","82442","1306","2025-08-24 09:03:21"
"SHARE-9914","82448","2151","2025-01-20 20:48:36"
"SHARE-9915","82456","1271","2025-05-23 08:54:37"
"SHARE-9916","82474","1251","2024-04-30 13:07:06"
"SHARE-9917","82474","1649","2024-04-28 13:07:06"
"SHARE-9918","82474","2401","2024-04-30 13:07:06"
"SHARE-9919","82475","2564","2025-04-29 15:40:42"
"SHARE-9920","82475","2523","2025-04-30 15:40:42"
"SHARE-9921","82475","2564","2025-04-29 15:40:42"
"SHARE-9922","82475","1513","2025-04-27 15:40:42"
"SHARE-9923","82475","1281","2025-04-27 15:40:42"
"SHARE-9924","82476","1913","2024-02-07 12:37:23"
"SHARE-9925","82476","2819","2024-02-05 12:37:23"
"SHARE-9926","82476","2089","2024-02-06 12:37:23"
"SHARE-9927","82476","2024","2024-02-09 12:37:23"
"SHARE-9928","82495","2982","2025-07-19 04:35:53"
"SHARE-9929","82495","2574","2025-07-16 04:35:53"
"SHARE-9930","82500","1147","2025-10-03 17:02:29"
"SHARE-9931","82500","2567","2025-10-04 17:02:29"
"SHARE-9932","82503","1408","2025-06-07 16:56:45"
"SHARE-9933","82503","2358","2025-06-09 16:56:45"
"SHARE-9934","82503","1088","2025-06-11 16:56:45"
"SHARE-9935","82503","2313","2025-06-08 16:56:45"
"SHARE-9936","82504","2065","2024-09-20 07:30:30"
"SHARE-9937","82504","2367","2024-09-20 07:30:30"
"SHARE-9938","82504","1154","2024-09-19 07:30:30"
"SHARE-9939","82508","1245","2025-03-03 22:17:47"
"SHARE-9940","82508","1848","2025-03-05 22:17:47"
"SHARE-9941","82508","2602","2025-03-05 22:17:47"
"SHARE-9942","82508","1124","2025-03-02 22:17:47"
"SHARE-9943","82516","1761","2024-05-06 02:19:20"
"SHARE-9944","82516","2814","2024-05-07 02:19:20"
"SHARE-9945","82516","2486","2024-05-04 02:19:20"
"SHARE-9946","82534","2251","2024-04-04 11:31:06"
"SHARE-9947","82534","2559","2024-04-04 11:31:06"
"SHARE-9948","82534","1782","2024-03-31 11:31:06"
"SHARE-9949","82534","2563","2024-04-01 11:31:06"
"SHARE-9950","82534","2103","2024-04-01 11:31:06"
"SHARE-9951","82536","2166","2025-09-29 12:25:29"
"SHARE-9952","82536","2348","2025-09-29 12:25:29"
"SHARE-9953","82536","2451","2025-09-30 12:25:29"
"SHARE-9954","82536","1792","2025-09-30 12:25:29"
"SHARE-9955","82536","1255","2025-09-29 12:25:29"
"SHARE-9956","82541","1944","2025-01-30 13:24:43"
"SHARE-9957","82541","1267","2025-02-02 13:24:43"
"SHARE-9958","82541","2907","2025-01-31 13:24:43"
"SHARE-9959","82543","1469","2025-03-20 15:08:12"
"SHARE-9960","82543","1115","2025-03-23 15:08:12"
"SHARE-9961","82543","2530","2025-03-24 15:08:12"
"SHARE-9962","82543","1370","2025-03-24 15:08:12"
"SHARE-9963","82543","2561","2025-03-20 15:08:12"
"SHARE-9964","82551","2643","2024-03-08 13:36:35"
"SHARE-9965","82551","1622","2024-03-08 13:36:35"
"SHARE-9966","82551","1096","2024-03-10 12:36:35"
"SHARE-9967","82555","2186","2025-04-16 07:47:47"
"SHARE-9968","82555","1194","2025-04-16 07:47:47"
"SHARE-9969","82555","1939","2025-04-17 07:47:47"
"SHARE-9970","82555","2621","2025-04-16 07:47:47"
"SHARE-9971","82555","1641","2025-04-18 07:47:47"
"SHARE-9972","82563","2673","2024-04-02 23:44:12"
"SHARE-9973","82563","2554","2024-03-31 23:44:12"
"SHARE-9974","82587","2087","2025-01-22 15:07:03"
"SHARE-9975","82612","1982","2024-04-29 07:24:03"
"SHARE-9976","82612","2169","2024-04-27 07:24:03"
"SHARE-9977","82612","2917","2024-04-27 07:24:03"
"SHARE-9978","82612","1516","2024-04-25 07:24:03"
"SHARE-9979","82612","1413","2024-04-28 07:24:03"
"SHARE-9980","82618","2121","2025-02-06 10:50:06"
"SHARE-9981","82618","1269","2025-02-03 10:50:06"
"SHARE-9982","82618","2987","2025-02-07 10:50:06"
"SHARE-9983","82618","1327","2025-02-04 10:50:06"
"SHARE-9984","82619","2513","2024-11-09 02:07:51"
"SHARE-9985","82619","1505","2024-11-09 02:07:51"
"SHARE-9986","82619","2737","2024-11-06 02:07:51"
"SHARE-9987","82619","2565","2024-11-06 02:07:51"
